success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,algorithm,seed
False,collision,32,15.5,15.125,295.875,0.0511,0.0524,280.76,0.367,1,6,0.1875,0.1875,0,0.0,0.953,0.04,0.048,0.033,teb,12
False,collision,273,136.0,135.625,295.875,0.4584,0.4597,160.268,0.153,1,25,0.0916,0.0916,0,0.0,0.995,0.006,0.006,0.004,teb,13
False,collision,251,125.0,124.625,295.875,0.4212,0.4225,171.274,0.208,1,29,0.1155,0.1155,0,0.0,0.994,0.007,0.006,0.004,teb,14
False,collision,37,18.0,17.625,295.875,0.0596,0.0608,278.279,0.364,1,16,0.4324,0.4324,0,0.0,0.959,0.076,0.042,0.029,teb,15
False,collision,217,108.0,107.625,295.875,0.3638,0.365,188.304,0.164,1,2,0.0092,0.0092,0,0.0,0.993,0.022,0.007,0.005,teb,16
False,collision,81,40.0,39.625,295.875,0.1339,0.1352,256.289,0.366,1,12,0.1481,0.1481,0,0.0,0.981,0.044,0.019,0.013,teb,17
False,collision,44,21.5,21.125,295.875,0.0714,0.0727,274.777,0.372,1,7,0.1591,0.1591,0,0.0,0.966,0.046,0.035,0.024,teb,18
False,collision,226,112.5,112.125,295.875,0.379,0.3802,183.799,0.205,1,14,0.0619,0.0619,0,0.0,0.993,0.017,0.007,0.004,teb,19
False,collision,227,113.0,112.625,295.875,0.3807,0.3819,183.272,0.171,1,14,0.0617,0.0622,0,0.0,0.993,0.008,0.007,0.004,teb,20
False,collision,225,112.0,111.625,295.875,0.3773,0.3785,184.269,0.305,1,5,0.0222,0.0222,0,0.0,0.993,0.01,0.007,0.004,teb,21
False,collision,221,110.0,109.625,295.875,0.3705,0.3718,186.254,0.385,1,16,0.0724,0.0724,0,0.0,0.993,0.004,0.007,0.005,teb,22
False,collision,30,14.5,14.125,295.875,0.0477,0.049,281.772,0.296,1,5,0.1667,0.1667,0,0.0,0.95,0.065,0.052,0.036,teb,23
False,collision,229,114.0,113.625,295.875,0.384,0.3853,182.254,0.394,1,6,0.0262,0.0265,0,0.0,0.993,0.003,0.007,0.004,teb,24
False,collision,48,23.5,23.125,295.875,0.0782,0.0794,272.81,0.397,1,9,0.1875,0.1875,0,0.0,0.969,0.086,0.032,0.022,teb,25
False,collision,247,123.0,122.625,295.875,0.4144,0.4157,173.269,0.245,1,19,0.0769,0.0769,0,0.0,0.994,0.007,0.006,0.004,teb,26
False,collision,42,20.5,20.125,295.875,0.068,0.0693,275.832,0.372,1,7,0.1667,0.1667,0,0.0,0.964,0.093,0.037,0.025,teb,27
False,collision,36,17.5,17.125,295.875,0.0579,0.0591,278.761,0.375,1,6,0.1667,0.1667,0,0.0,0.958,0.029,0.043,0.029,teb,28
False,collision,74,36.5,36.125,295.875,0.1221,0.1234,259.82,0.397,1,14,0.1892,0.1892,0,0.0,0.98,0.056,0.021,0.014,teb,29
False,collision,217,108.0,107.625,295.875,0.3638,0.365,188.263,0.234,1,44,0.2028,0.2028,0,0.0,0.993,0.008,0.007,0.005,teb,30
False,collision,247,123.0,122.625,295.875,0.4144,0.4157,173.271,0.201,1,14,0.0567,0.0579,0,0.0,0.994,0.007,0.006,0.004,teb,31
False,collision,227,113.0,112.625,295.875,0.3807,0.3819,183.272,0.237,1,31,0.1366,0.1366,0,0.0,0.993,0.01,0.007,0.004,teb,32
False,collision,74,36.5,36.125,295.875,0.1221,0.1234,259.804,0.387,1,10,0.1351,0.1351,0,0.0,0.98,0.041,0.021,0.014,teb,33
False,collision,256,127.5,127.125,295.875,0.4297,0.4309,168.755,0.197,1,32,0.125,0.125,0,0.0,0.994,0.004,0.006,0.004,teb,34
False,collision,240,119.5,119.125,295.875,0.4026,0.4039,176.759,0.27,1,20,0.0833,0.0833,0,0.0,0.994,0.005,0.006,0.004,teb,35
False,collision,247,123.0,122.625,295.875,0.4144,0.4157,173.265,0.336,1,20,0.081,0.0816,0,0.0,0.994,0.006,0.006,0.004,teb,36
False,collision,237,118.0,117.625,295.875,0.3975,0.3988,178.254,0.385,1,12,0.0506,0.0524,0,0.0,0.994,0.003,0.006,0.004,teb,37
False,collision,24,11.5,11.125,295.875,0.0376,0.0389,284.752,0.381,1,4,0.1667,0.1667,0,0.0,0.938,0.019,0.065,0.045,teb,38
False,collision,215,107.0,106.625,295.875,0.3604,0.3616,189.465,0.186,1,16,0.0744,0.0744,0,0.0,0.993,0.062,0.007,0.005,teb,39
False,collision,82,40.5,40.125,295.875,0.1356,0.1369,255.808,0.394,1,11,0.1341,0.1341,0,0.0,0.982,0.053,0.019,0.013,teb,40
False,collision,373,186.0,185.625,295.875,0.6274,0.6286,110.271,0.302,1,39,0.1046,0.1046,0,0.0,0.996,0.004,0.004,0.003,teb,41
False,collision,51,25.0,24.625,295.875,0.0832,0.0845,271.289,0.368,1,17,0.3333,0.3333,0,0.0,0.971,0.05,0.03,0.02,teb,42
False,collision,280,139.5,139.125,295.875,0.4702,0.4715,156.786,0.197,1,15,0.0536,0.0536,0,0.0,0.995,0.011,0.005,0.004,teb,43
False,collision,44,21.5,21.125,295.875,0.0714,0.0727,274.774,0.407,1,19,0.4318,0.4318,0,0.0,0.966,0.06,0.035,0.024,teb,44
False,collision,348,173.5,173.125,295.875,0.5851,0.5864,123.083,0.256,1,30,0.0862,0.0929,0,0.0,0.996,0.042,0.004,0.003,teb,45
False,collision,240,119.5,119.125,295.875,0.4026,0.4039,176.767,0.22,1,2,0.0083,0.009,0,0.0,0.994,0.006,0.006,0.004,teb,46
False,collision,303,151.0,150.625,295.875,0.5091,0.5104,145.477,0.35,1,33,0.1089,0.1166,0,0.0,0.995,0.041,0.005,0.003,teb,47
False,collision,92,45.5,45.125,295.875,0.1525,0.1538,250.89,0.396,1,48,0.5217,0.5217,0,0.0,0.984,0.077,0.016,0.011,teb,48
False,collision,258,128.5,128.125,295.875,0.433,0.4343,167.754,0.385,1,15,0.0581,0.0581,0,0.0,0.994,0.003,0.006,0.004,teb,49
False,collision,64,31.5,31.125,295.875,0.1052,0.1065,264.841,0.388,1,11,0.1719,0.1719,0,0.0,0.977,0.069,0.024,0.016,teb,50
False,collision,297,148.0,147.625,295.875,0.4989,0.5002,148.272,0.255,1,8,0.0269,0.0273,0,0.0,0.995,0.005,0.005,0.003,teb,51
False,collision,215,107.0,106.625,295.875,0.3604,0.3616,189.278,0.21,1,9,0.0419,0.0419,0,0.0,0.993,0.013,0.007,0.005,teb,52
False,collision,246,122.5,122.125,295.875,0.4128,0.414,173.756,0.406,1,14,0.0569,0.0569,0,0.0,0.994,0.004,0.006,0.004,teb,53
False,collision,305,152.0,151.625,295.875,0.5125,0.5137,144.293,0.208,1,12,0.0393,0.0393,0,0.0,0.995,0.011,0.005,0.003,teb,54
False,collision,242,120.5,120.125,295.875,0.406,0.4073,175.779,0.206,1,14,0.0579,0.0579,0,0.0,0.994,0.009,0.006,0.004,teb,55
False,collision,244,121.5,121.125,295.875,0.4094,0.4106,174.77,0.282,1,26,0.1066,0.1161,0,0.0,0.994,0.009,0.006,0.004,teb,56
False,collision,215,107.0,106.625,295.875,0.3604,0.3616,189.272,0.353,1,32,0.1488,0.1488,0,0.0,0.993,0.012,0.007,0.005,teb,57
False,collision,132,65.5,65.125,295.875,0.2201,0.2214,230.753,0.407,1,16,0.1212,0.1212,0,0.0,0.989,0.005,0.011,0.008,teb,58
False,collision,23,11.0,10.625,295.875,0.0359,0.0372,285.26,0.32,1,4,0.1739,0.1739,0,0.0,0.935,0.045,0.068,0.048,teb,59
False,collision,305,152.0,151.625,295.875,0.5125,0.5137,144.267,0.264,1,37,0.1213,0.1213,0,0.0,0.995,0.005,0.005,0.003,teb,60
False,collision,133,66.0,65.625,295.875,0.2218,0.2231,230.562,0.398,1,14,0.1053,0.1053,0,0.0,0.989,0.084,0.011,0.008,teb,61
False,collision,51,25.0,24.625,295.875,0.0832,0.0845,271.302,0.319,1,10,0.1961,0.1961,0,0.0,0.971,0.065,0.03,0.02,teb,62
False,collision,248,123.5,123.125,295.875,0.4161,0.4174,172.769,0.391,1,36,0.1452,0.1452,0,0.0,0.994,0.008,0.006,0.004,teb,63
False,collision,328,163.5,163.125,295.875,0.5513,0.5526,132.768,0.287,1,8,0.0244,0.0266,0,0.0,0.995,0.005,0.005,0.003,teb,64
False,collision,215,107.0,106.625,295.875,0.3604,0.3616,189.339,0.213,1,22,0.1023,0.1023,0,0.0,0.993,0.035,0.007,0.005,teb,65
False,collision,336,167.5,167.125,295.875,0.5648,0.5661,128.815,0.232,1,11,0.0327,0.0333,0,0.0,0.996,0.012,0.004,0.003,teb,66
False,collision,265,132.0,131.625,295.875,0.4449,0.4461,164.35,0.241,1,4,0.0151,0.0159,0,0.0,0.994,0.034,0.006,0.004,teb,67
False,collision,278,138.5,138.125,295.875,0.4668,0.4681,157.778,0.269,1,17,0.0612,0.0612,0,0.0,0.995,0.008,0.005,0.004,teb,68
False,collision,249,124.0,123.625,295.875,0.4178,0.4191,172.276,0.205,1,19,0.0763,0.0763,0,0.0,0.994,0.008,0.006,0.004,teb,69
False,collision,34,16.5,16.125,295.875,0.0545,0.0558,279.764,0.327,1,6,0.1765,0.1765,0,0.0,0.956,0.025,0.045,0.031,teb,70
False,collision,248,123.5,123.125,295.875,0.4161,0.4174,172.763,0.266,1,16,0.0645,0.0645,0,0.0,0.994,0.005,0.006,0.004,teb,71
False,collision,152,75.5,75.125,295.875,0.2539,0.2552,220.875,0.415,1,34,0.2237,0.2237,0,0.0,0.99,0.046,0.01,0.007,teb,72
False,collision,334,166.5,166.125,295.875,0.5615,0.5627,129.794,0.234,1,10,0.0299,0.0302,0,0.0,0.996,0.012,0.005,0.003,teb,73
False,collision,31,15.0,14.625,295.875,0.0494,0.0507,281.287,0.33,1,7,0.2258,0.2258,0,0.0,0.952,0.089,0.05,0.034,teb,74
False,collision,218,108.5,108.125,295.875,0.3654,0.3667,187.775,0.203,1,12,0.055,0.055,0,0.0,0.993,0.008,0.007,0.005,teb,75
False,collision,88,43.5,43.125,295.875,0.1458,0.147,252.817,0.383,1,36,0.4091,0.4091,0,0.0,0.983,0.061,0.017,0.012,teb,76
False,collision,242,120.5,120.125,295.875,0.406,0.4073,175.755,0.266,1,52,0.2149,0.2149,0,0.0,0.994,0.004,0.006,0.004,teb,77
False,collision,238,118.5,118.125,295.875,0.3992,0.4005,177.778,0.204,1,43,0.1807,0.1845,0,0.0,0.994,0.009,0.006,0.004,teb,78
False,collision,60,29.5,29.125,295.875,0.0984,0.0997,266.873,0.405,1,22,0.3667,0.3667,0,0.0,0.975,0.076,0.025,0.017,teb,79
False,collision,254,126.5,126.125,295.875,0.4263,0.4275,169.775,0.21,1,20,0.0787,0.0837,0,0.0,0.994,0.007,0.006,0.004,teb,80
False,collision,263,131.0,130.625,295.875,0.4415,0.4428,165.523,0.205,1,17,0.0646,0.0646,0,0.0,0.994,0.053,0.006,0.004,teb,81
False,collision,228,113.5,113.125,295.875,0.3823,0.3836,182.776,0.18,1,10,0.0439,0.0461,0,0.0,0.993,0.007,0.007,0.004,teb,82
False,collision,253,126.0,125.625,295.875,0.4246,0.4259,170.567,0.214,1,12,0.0474,0.0474,0,0.0,0.994,0.059,0.006,0.004,teb,83
False,collision,22,10.5,10.125,295.875,0.0342,0.0355,285.773,0.322,1,4,0.1818,0.1818,0,0.0,0.932,0.079,0.071,0.05,teb,84
False,collision,308,153.5,153.125,295.875,0.5175,0.5188,142.767,0.285,1,6,0.0195,0.0211,0,0.0,0.995,0.004,0.005,0.003,teb,85
False,collision,110,54.5,54.125,295.875,0.1829,0.1842,241.862,0.404,1,25,0.2273,0.2273,0,0.0,0.986,0.064,0.014,0.009,teb,86
False,collision,218,108.5,108.125,295.875,0.3654,0.3667,187.77,0.161,1,64,0.2936,0.2936,0,0.0,0.993,0.013,0.007,0.005,teb,87
False,collision,250,124.5,124.125,295.875,0.4195,0.4208,171.757,0.188,1,24,0.096,0.096,0,0.0,0.994,0.004,0.006,0.004,teb,88
False,collision,35,17.0,16.625,295.875,0.0562,0.0575,279.269,0.419,1,5,0.1429,0.1429,0,0.0,0.957,0.047,0.044,0.03,teb,89
False,collision,291,145.0,144.625,295.875,0.4888,0.4901,151.271,0.19,1,19,0.0653,0.0653,0,0.0,0.995,0.007,0.005,0.003,teb,90
False,collision,39,19.0,18.625,295.875,0.0629,0.0642,277.281,0.37,1,7,0.1795,0.1795,0,0.0,0.962,0.057,0.039,0.027,teb,91
False,collision,225,112.0,111.625,295.875,0.3773,0.3785,184.264,0.219,1,15,0.0667,0.0667,0,0.0,0.993,0.008,0.007,0.004,teb,92
False,collision,249,124.0,123.625,295.875,0.4178,0.4191,172.449,0.331,1,7,0.0281,0.0281,0,0.0,0.994,0.041,0.006,0.004,teb,93
False,collision,236,117.5,117.125,295.875,0.3959,0.3971,178.855,0.306,1,13,0.0551,0.0602,0,0.0,0.994,0.035,0.006,0.004,teb,94
False,collision,239,119.0,118.625,295.875,0.4009,0.4022,177.262,0.204,1,19,0.0795,0.0795,0,0.0,0.994,0.01,0.006,0.004,teb,95
False,collision,44,21.5,21.125,295.875,0.0714,0.0727,274.755,0.403,1,8,0.1818,0.1818,0,0.0,0.966,0.025,0.035,0.024,teb,96
False,collision,226,112.5,112.125,295.875,0.379,0.3802,183.763,0.217,1,21,0.0929,0.0929,0,0.0,0.993,0.006,0.007,0.004,teb,97
False,collision,26,12.5,12.125,295.875,0.041,0.0422,283.809,0.332,1,5,0.1923,0.1923,0,0.0,0.942,0.124,0.06,0.042,teb,98
False,collision,60,29.5,29.125,295.875,0.0984,0.0997,266.809,0.346,1,17,0.2833,0.2833,0,0.0,0.975,0.074,0.025,0.017,teb,99
False,collision,234,116.5,116.125,295.875,0.3925,0.3937,179.757,0.178,1,16,0.0684,0.0684,0,0.0,0.994,0.006,0.006,0.004,teb,100
False,collision,246,122.5,122.125,295.875,0.4128,0.414,173.775,0.206,1,26,0.1057,0.1057,0,0.0,0.994,0.007,0.006,0.004,teb,101
False,collision,318,158.5,158.125,295.875,0.5344,0.5357,137.777,0.219,1,7,0.022,0.0245,0,0.0,0.995,0.007,0.005,0.003,teb,102
False,collision,431,215.0,214.625,295.875,0.7254,0.7267,81.274,0.256,1,26,0.0603,0.0642,0,0.0,0.997,0.005,0.003,0.002,teb,103
False,collision,52,25.5,25.125,295.875,0.0849,0.0862,270.812,0.41,1,7,0.1346,0.1346,0,0.0,0.971,0.063,0.029,0.02,teb,104
False,collision,297,148.0,147.625,295.875,0.4989,0.5002,148.274,0.275,1,19,0.064,0.064,0,0.0,0.995,0.007,0.005,0.003,teb,105
False,collision,228,113.5,113.125,295.875,0.3823,0.3836,182.768,0.298,1,22,0.0965,0.1063,0,0.0,0.993,0.007,0.007,0.004,teb,106
False,collision,245,122.0,121.625,295.875,0.4111,0.4123,174.263,0.254,1,93,0.3796,0.3796,0,0.0,0.994,0.006,0.006,0.004,teb,107
False,collision,231,115.0,114.625,295.875,0.3874,0.3887,181.48,0.264,1,20,0.0866,0.0866,0,0.0,0.994,0.059,0.007,0.004,teb,108
False,collision,28,13.5,13.125,295.875,0.0444,0.0456,282.765,0.375,1,4,0.1429,0.1429,0,0.0,0.946,0.051,0.056,0.038,teb,109
False,collision,60,29.5,29.125,295.875,0.0984,0.0997,266.812,0.4,1,10,0.1667,0.1667,0,0.0,0.975,0.084,0.025,0.017,teb,110
False,collision,230,114.5,114.125,295.875,0.3857,0.387,181.794,0.199,1,23,0.1,0.1,0,0.0,0.993,0.017,0.007,0.004,teb,111
False,collision,237,118.0,117.625,295.875,0.3975,0.3988,178.263,0.204,1,23,0.097,0.1027,0,0.0,0.994,0.006,0.006,0.004,teb,112
False,collision,24,11.5,11.125,295.875,0.0376,0.0389,284.815,0.342,1,4,0.1667,0.1667,0,0.0,0.938,0.112,0.065,0.045,teb,113
False,collision,56,27.5,27.125,295.875,0.0917,0.0929,268.804,0.416,1,23,0.4107,0.4107,0,0.0,0.973,0.052,0.027,0.019,teb,114
False,collision,31,15.0,14.625,295.875,0.0494,0.0507,281.265,0.416,1,5,0.1613,0.1613,0,0.0,0.952,0.049,0.05,0.034,teb,115
False,collision,23,11.0,10.625,295.875,0.0359,0.0372,285.265,0.36,1,4,0.1739,0.1739,0,0.0,0.935,0.066,0.068,0.048,teb,116
False,collision,37,18.0,17.625,295.875,0.0596,0.0608,278.282,0.405,1,7,0.1892,0.1892,0,0.0,0.959,0.067,0.042,0.029,teb,117
False,collision,128,63.5,63.125,295.875,0.2134,0.2146,232.811,0.417,1,38,0.2969,0.2969,0,0.0,0.988,0.055,0.012,0.008,teb,118
False,collision,293,146.0,145.625,295.875,0.4922,0.4935,150.276,0.265,1,38,0.1297,0.1297,0,0.0,0.995,0.008,0.005,0.003,teb,119
False,collision,248,123.5,123.125,295.875,0.4161,0.4174,172.765,0.306,1,23,0.0927,0.0927,0,0.0,0.994,0.008,0.006,0.004,teb,120
False,collision,244,121.5,121.125,295.875,0.4094,0.4106,174.763,0.155,1,4,0.0164,0.0164,0,0.0,0.994,0.006,0.006,0.004,teb,121
False,collision,260,129.5,129.125,295.875,0.4364,0.4377,166.762,0.314,1,10,0.0385,0.0465,0,0.0,0.994,0.005,0.006,0.004,teb,122
False,collision,30,14.5,14.125,295.875,0.0477,0.049,281.762,0.339,1,8,0.2667,0.2667,0,0.0,0.95,0.049,0.052,0.036,teb,123
False,collision,245,122.0,121.625,295.875,0.4111,0.4123,174.257,0.318,1,28,0.1143,0.1176,0,0.0,0.994,0.005,0.006,0.004,teb,124
False,collision,83,41.0,40.625,295.875,0.1373,0.1386,255.336,0.367,1,32,0.3855,0.3855,0,0.0,0.982,0.062,0.018,0.012,teb,125
False,collision,254,126.5,126.125,295.875,0.4263,0.4275,169.771,0.312,1,9,0.0354,0.0354,0,0.0,0.994,0.008,0.006,0.004,teb,126
False,collision,28,13.5,13.125,295.875,0.0444,0.0456,282.754,0.36,1,5,0.1786,0.1786,0,0.0,0.946,0.03,0.056,0.038,teb,127
False,collision,32,15.5,15.125,295.875,0.0511,0.0524,280.76,0.387,1,6,0.1875,0.1875,0,0.0,0.953,0.046,0.048,0.033,teb,128
False,collision,220,109.5,109.125,295.875,0.3688,0.3701,186.757,0.308,1,19,0.0864,0.0864,0,0.0,0.993,0.005,0.007,0.005,teb,129
False,collision,217,108.0,107.625,295.875,0.3638,0.365,188.274,0.214,1,36,0.1659,0.1659,0,0.0,0.993,0.009,0.007,0.005,teb,130
False,collision,82,40.5,40.125,295.875,0.1356,0.1369,255.808,0.42,1,14,0.1707,0.1707,0,0.0,0.982,0.058,0.019,0.013,teb,131
False,collision,367,183.0,182.625,295.875,0.6172,0.6185,113.271,0.294,1,18,0.049,0.049,0,0.0,0.996,0.004,0.004,0.003,teb,132
False,collision,225,112.0,111.625,295.875,0.3773,0.3785,184.264,0.151,1,2,0.0089,0.0089,0,0.0,0.993,0.006,0.007,0.004,teb,133
False,collision,243,121.0,120.625,295.875,0.4077,0.409,175.262,0.163,1,28,0.1152,0.1152,0,0.0,0.994,0.006,0.006,0.004,teb,134
False,collision,214,106.5,106.125,295.875,0.3587,0.3599,189.792,0.205,1,28,0.1308,0.1308,0,0.0,0.993,0.015,0.007,0.005,teb,135
False,collision,284,141.5,141.125,295.875,0.477,0.4782,154.759,0.383,1,20,0.0704,0.0704,0,0.0,0.995,0.004,0.005,0.004,teb,136
False,collision,55,27.0,26.625,295.875,0.09,0.0913,269.331,0.366,1,10,0.1818,0.1818,0,0.0,0.973,0.081,0.028,0.019,teb,137
False,collision,47,23.0,22.625,295.875,0.0765,0.0777,273.255,0.401,1,10,0.2128,0.2128,0,0.0,0.968,0.026,0.033,0.022,teb,138
False,collision,437,218.0,217.625,295.875,0.7355,0.7368,78.286,0.26,1,35,0.0801,0.0843,0,0.0,0.997,0.005,0.003,0.002,teb,139
False,collision,222,110.5,110.125,295.875,0.3722,0.3735,185.767,0.208,1,8,0.036,0.0519,0,0.0,0.993,0.011,0.007,0.005,teb,140
False,collision,39,19.0,18.625,295.875,0.0629,0.0642,277.274,0.354,1,18,0.4615,0.4615,0,0.0,0.962,0.053,0.039,0.027,teb,141
False,collision,255,127.0,126.625,295.875,0.428,0.4292,169.279,0.26,1,14,0.0549,0.0571,0,0.0,0.994,0.012,0.006,0.004,teb,142
False,collision,55,27.0,26.625,295.875,0.09,0.0913,269.312,0.347,1,13,0.2364,0.2364,0,0.0,0.973,0.068,0.028,0.019,teb,143
False,collision,418,208.5,208.125,295.875,0.7034,0.7047,87.767,0.326,1,27,0.0646,0.072,0,0.0,0.996,0.003,0.004,0.002,teb,144
False,collision,22,10.5,10.125,295.875,0.0342,0.0355,285.768,0.356,1,5,0.2273,0.2273,0,0.0,0.932,0.077,0.071,0.05,teb,145
False,collision,26,12.5,12.125,295.875,0.041,0.0422,283.776,0.319,1,5,0.1923,0.1923,0,0.0,0.942,0.074,0.06,0.042,teb,146
False,collision,225,112.0,111.625,295.875,0.3773,0.3785,184.346,0.195,1,12,0.0533,0.0533,0,0.0,0.993,0.034,0.007,0.004,teb,147
False,collision,24,11.5,11.125,295.875,0.0376,0.0389,284.762,0.319,1,4,0.1667,0.1667,0,0.0,0.938,0.057,0.065,0.045,teb,148
False,collision,26,12.5,12.125,295.875,0.041,0.0422,283.797,0.366,1,5,0.1923,0.1923,0,0.0,0.942,0.084,0.06,0.042,teb,149
False,collision,109,54.0,53.625,295.875,0.1812,0.1825,242.301,0.398,1,34,0.3119,0.3119,0,0.0,0.986,0.039,0.014,0.009,teb,150
False,collision,301,150.0,149.625,295.875,0.5057,0.507,146.275,0.267,1,20,0.0664,0.0664,0,0.0,0.995,0.008,0.005,0.003,teb,151
False,collision,268,133.5,133.125,295.875,0.4499,0.4512,162.768,0.236,1,24,0.0896,0.0927,0,0.0,0.994,0.006,0.006,0.004,teb,152
False,collision,333,166.0,165.625,295.875,0.5598,0.561,130.276,0.223,1,39,0.1171,0.1215,0,0.0,0.995,0.005,0.005,0.003,teb,153
False,collision,289,144.0,143.625,295.875,0.4854,0.4867,152.266,0.218,1,21,0.0727,0.0739,0,0.0,0.995,0.006,0.005,0.003,teb,154
False,collision,227,113.0,112.625,295.875,0.3807,0.3819,183.269,0.241,1,4,0.0176,0.0176,0,0.0,0.993,0.008,0.007,0.004,teb,155
False,collision,419,209.0,208.625,295.875,0.7051,0.7064,87.502,0.417,1,26,0.0621,0.0686,0,0.0,0.996,0.032,0.004,0.002,teb,156
False,collision,221,110.0,109.625,295.875,0.3705,0.3718,186.424,0.179,1,18,0.0814,0.0814,0,0.0,0.993,0.052,0.007,0.005,teb,157
False,collision,28,13.5,13.125,295.875,0.0444,0.0456,282.784,0.37,1,4,0.1429,0.1429,0,0.0,0.946,0.076,0.056,0.038,teb,158
False,collision,297,148.0,147.625,295.875,0.4989,0.5002,148.272,0.271,1,15,0.0505,0.0514,0,0.0,0.995,0.005,0.005,0.003,teb,159
False,collision,349,174.0,173.625,295.875,0.5868,0.5881,122.275,0.285,1,45,0.1289,0.1289,0,0.0,0.996,0.007,0.004,0.003,teb,160
False,collision,221,110.0,109.625,295.875,0.3705,0.3718,186.258,0.238,1,2,0.009,0.009,0,0.0,0.993,0.005,0.007,0.005,teb,161
False,collision,41,20.0,19.625,295.875,0.0663,0.0676,276.323,0.396,1,8,0.1951,0.1951,0,0.0,0.963,0.086,0.037,0.026,teb,162
False,collision,240,119.5,119.125,295.875,0.4026,0.4039,176.784,0.232,1,35,0.1458,0.1458,0,0.0,0.994,0.013,0.006,0.004,teb,163
False,collision,315,157.0,156.625,295.875,0.5294,0.5306,139.293,0.286,1,51,0.1619,0.1624,0,0.0,0.995,0.013,0.005,0.003,teb,164
False,collision,27,13.0,12.625,295.875,0.0427,0.0439,283.254,0.361,1,5,0.1852,0.1852,0,0.0,0.944,0.035,0.058,0.04,teb,165
False,collision,124,61.5,61.125,295.875,0.2066,0.2079,234.923,0.4,1,20,0.1613,0.1613,0,0.0,0.988,0.076,0.012,0.008,teb,166
False,collision,368,183.5,183.125,295.875,0.6189,0.6202,112.772,0.286,1,26,0.0707,0.0762,0,0.0,0.996,0.004,0.004,0.003,teb,167
False,collision,49,24.0,23.625,295.875,0.0798,0.0811,272.314,0.384,1,6,0.1224,0.1224,0,0.0,0.969,0.09,0.031,0.021,teb,168
False,collision,28,13.5,13.125,295.875,0.0444,0.0456,282.781,0.411,1,4,0.1429,0.1429,0,0.0,0.946,0.08,0.056,0.038,teb,169
False,collision,118,58.5,58.125,295.875,0.1965,0.1977,237.846,0.397,1,53,0.4492,0.4492,0,0.0,0.987,0.057,0.013,0.009,teb,170
False,collision,30,14.5,14.125,295.875,0.0477,0.049,281.762,0.299,1,6,0.2,0.2,0,0.0,0.95,0.051,0.052,0.036,teb,171
False,collision,234,116.5,116.125,295.875,0.3925,0.3937,179.774,0.219,1,20,0.0855,0.0855,0,0.0,0.994,0.007,0.006,0.004,teb,172
False,collision,230,114.5,114.125,295.875,0.3857,0.387,181.772,0.19,1,2,0.0087,0.0092,0,0.0,0.993,0.006,0.007,0.004,teb,173
False,collision,288,143.5,143.125,295.875,0.4837,0.485,152.99,0.291,1,27,0.0938,0.1011,0,0.0,0.995,0.043,0.005,0.003,teb,174
False,collision,217,108.0,107.625,295.875,0.3638,0.365,188.265,0.165,1,16,0.0737,0.0737,0,0.0,0.993,0.007,0.007,0.005,teb,175
